date,sentence,importance,event-type,cluster
May 10th. 1849, His high character enables him to do this more effectually,1,demand,176
May 10th. 1849," Last year he presided at the convention which nominated the democratic candidate for congress in this District  and afterwards ran for the state Senate himself, not desiring the seat, but avowedly to aid and strengthen his party",1,event,177
May 10th. 1849," He made speech after speech, with a degree of fierceness and coarseness, against Gen  Taylor, not quite consistent with his habitually gentlemanly deportment",1,event,178
May 10th. 1849," At least one   I think more  of those who are now trying to have him retained, was himself an applicant for this very office  and failing to get my recommendation, now takes this turn",1,event,179
May 10th. 1849,"
 In writing you a third time in relation to these offices, I stated that I supposed charges had been forwarded to you against King, and that I would enquire into the truth of them",1,event,179
May 10th. 1849, I now send you herewith what I suppose will be an ample defence against any such charges,1,demand,179
May 10th. 1849," I ask attention to all the papers, but particularly to the letter of Mr",0,,
May 10th. 1849, David Mark  3    the paper with the long list of names,0,,
May 10th. 1849, There is no mistake about King s being a good man,0,,
May 10th. 1849,"  4  After the unjust assault upon him, and considering the just claims of Tazewell county, as indicated in the letters I enclose you, it would, in my opinion, be injustice, and withall, a blunder, not to appoint him, at least as soon as any one is appointed to either of the offices here",1,event,180
May 10th. 1849, Your Obt,0,,
May 10th. 1849, Servt,0,,
May 10th. 1849, A,0,,
May 10th. 1849, LINCOLN,0,,
May 13. 1849,Hon  J,0,,
May 13. 1849, M,0,,
May 13. 1849," Clayton Springfield, Ills",0,,
May 13. 1849,"
 Dear Sir  May 13",0,,
May 13. 1849," 1849
 Permit me to introduce to your acquaintance my esteemed friend Charles H",0,,
May 13. 1849," Constable, Esq",0,,
May 13. 1849, Mr,0,,
May 13. 1849," Constable is a Marylander by birth, who came to our state ten years ago, has fought the whig battles faithfully with us ever since, and is now a favorite with us all",1,event,181
May 13. 1849," He thinks of being an applicant for Charge d  Affaires to one of the South American States  2  and should he succeed, I, and I believe the other whigs of the state, will be much gratified",1,demand,182
May 13. 1849, Your Obt,0,,
May 13. 1849, Servt,0,,
May 13. 1849,"
 A",0,,
May 13. 1849, LINCOLN,0,,
May 16. 1849,To John M,0,,
May 16. 1849," Clayton  1 
 Hon  Secretary of State Springfield, Ills",0,,
May 16. 1849,"
 Dear Sir  May 16",0,,
May 16. 1849," 1849
 I learn that E",0,,
May 16. 1849, P,0,,
May 16. 1849," Oliphant, of Union Town, Pa",0,,
May 16. 1849, is a candidate for the appointment of Charge to Denmark,0,,
May 16. 1849, Several years ago Mr,0,,
May 16. 1849," Oliphant was a citizen of our town, and was a fellow soldier with us in the  famed Black Hawk War",1,event,183
May 16. 1849,  His success would afford me sincere satisfaction,0,,
May 16. 1849, Your Obt,0,,
May 16. 1849, Servt,0,,
May 16. 1849, A,0,,
May 16. 1849, LINCOLN,0,,
May 16. 1849,To William B,0,,
May 16. 1849," Preston  1 
 Hon  W",0,,
May 16. 1849, B,0,,
May 16. 1849," Preston  Springfield, Ills",0,,
May 16. 1849,"
 Dear Sir  May 16",0,,
May 16. 1849," 1849
 It is a delicate matter to oppose the wishes of a friend  and consequently I address you on the subject I now do, with no little hesitation",0,,
May 16. 1849," Last night I received letters from different persons at Washington assuring me it was not improbable that Justin Butterfield,Page 49
 of Chicago, Ills, would be appointed Commissioner of the Genl",1,event,184
May 16. 1849, Land Office,0,,
May 16. 1849," It was to avert this very thing, that I called on you at your rooms one sunday evening shortly after you were installed, and besought you that, so far as in your power, no man from Illinois should be appointed to any high office, without my being at least heard on the question",1,event,184
May 16. 1849, You were kind enough to say you thought my request a reasonable one,0,,
May 16. 1849, Mr,0,,
May 16. 1849," Butterfield is my friend, is well qualified, and, I suppose, would be faithful in the office",1,demand,185
May 16. 1849," So far, good",0,,
May 16. 1849, But now for the objections,0,,
May 16. 1849," In 1840 we fought a fierce and laborious battle in Illinois, many of us spending almost the entire year in the contest",1,event,186
May 16. 1849," The general victory came, and with it, the appointment of a set of drones, including this same Butterfield, who had never spent a dollar or lifted a finger in the fight",1,event,187
May 16. 1849, The place he got was that of District Attorney,0,,
May 16. 1849," The defection of Tyler came, and then B",0,,
May 16. 1849," played off and on, and kept the office till after Polk s election",0,,
May 16. 1849," Again, winter and spring before the last, when you and I were almost sweating blood to have Genl",1,event,187
May 16. 1849," Taylor nominated, this same man was ridiculing the idea, and going for Mr",0,,
May 16. 1849, Clay  and when Gen  T,0,,
May 16. 1849," was nominated, if he went out of the city of Chicago to aid in his election, it is more than I ever heard, or believe",0,,
May 16. 1849," Yet, when the election is secured, by other men s labor, and even against his effort, why, he is the first man on hand for the best office that our state lays any claim to",1,fact,188
May 16. 1849," Shall this thing be  Our whigs will throw down their arms, and fight no more, if the fruit of their labor is thus disposed of",1,demand,188
May 16. 1849," If there is one man in this state who desires B s appointment to any thing, I declare I have not heard of him",1,event,188
May 16. 1849," What influence opperates for him, I can not conceive",0,,
May 16. 1849," Your position makes it a matter of peculiar interest to you, that the administration shall be successful  and be assured, nothing can more endanger it, than making appointments through old hawker foreign influences, which offend, rather than gratify, the people immediately interested in the offices",1,demand,188
May 16. 1849,"
 Can you not find time to write me, even half as long a letter as this  I shall be much gratified if you will",0,,
May 16. 1849, Your Obt,0,,
May 16. 1849, Servt,0,,
May 16. 1849,"
 A",0,,
May 16. 1849, LINCOLN,0,,
May 18. 1849,"To Duff Green  1 
 Dear General  Springfield, Ills",0,,
May 18. 1849, May 18,0,,
May 18. 1849," 1849
 I learn from Washington that a man by the name of Butterfield will probably be appointed Commissioner of the General Land Office",1,demand,189
May 18. 1849, This ought not to be,0,,
May 18. 1849," That is about the only crumb of patronagePage 50
 which Illinois expects  and I am sure the mass of Gen  Taylor s friends here, would quite as lief see it go East of the Alleghanies, or West of the Rocky mountains, as into that man s hands",1,fact,190
May 18. 1849, They are already sore on the subject of his getting office,0,,
May 18. 1849," In the great contest of  40 he was not seen or heard of  but when the victory came, three or four old drones, including him, got all the valuable offices, through what influence no one has yet been able to tell",1,event,191
May 18. 1849," I believe the only time he has been very active, was last spring a year  ago , in opposition to Gen  Taylor s nomination",1,event,192
May 18. 1849,"
 Now can not you get the ear of Gen  Taylor  Ewing is for B  and therefore he must be avoided",1,demand,192
May 18. 1849, Preston I think will favor you,0,,
May 18. 1849, Mr,0,,
May 18. 1849," Edwards  2  has written me offering to decline, but I advised him not to do so",1,event,193
May 18. 1849, Some kind friends think I ought to be an applicant  but I am for Mr,0,,
May 18. 1849, Edwards,0,,
May 18. 1849," Try to defeat B  and in doing so, use Mr",0,,
May 18. 1849," Edwards, J",0,,
May 18. 1849, L,0,,
May 18. 1849, D,0,,
May 18. 1849," Morrison, or myself, whichever you can to best advantage",0,,
May 18. 1849," Write me, and let this be confidential",0,,
May 18. 1849," Yours truly
 A",0,,
May 18. 1849, LINCOLN,0,,
May 19. 1849,"To Joseph Gillespie  1 
 Dear Gillespie  Springfield, Ills",0,,
May 19. 1849, May 19,0,,
May 19. 1849," 1849
 Butterfield will be Commissioner of the Genl",0,,
May 19. 1849," Land Office, unless prevented by strong and speedy efforts",0,,
May 19. 1849, Ewing is for him  and he is only not appointed yet because Old Zach hangs fire,0,,
May 19. 1849, I have reliable information of this,0,,
May 19. 1849," Now, if you agree with me, that his appointment would dissatisfy, rather than gratify the whigs of this state  that it would slacken their energies in future contests, that his appointment in  41 is an old sore with them which they will not patiently have re opened in a word, that his appointment now would be a fatal blunder to the administration, and our political ruin here in Ills write Mr",1,demand,194
May 19. 1849, Crittenden to that effect,0,,
May 19. 1849, He can control the matter,0,,
May 19. 1849," Were you to write Ewing, I fear the President would never hear of your letter",0,,
May 19. 1849, This may be mere suspicion,0,,
May 19. 1849, You might write directly to Old Zach  you will be the judge of the propriety of that,1,demand,195
May 19. 1849, Not a moment s time is to be lost,0,,
May 19. 1849," Let this be confidential, except with Mr",0,,
May 19. 1849," Edwards   a few others, whom you know I would trust just as I do you",0,,
May 19. 1849, Yours as ever A,0,,
May 19. 1849," LINCOLN
 Annotation",0,,
May 25- 1849,"To Elisha Embree  1 
 CONFIDENTIAL
 Hon E",0,,
May 25- 1849," Embree Springfield, Ills",0,,
May 25- 1849,"
 Dear Sir  May 25  1849
 I am about to ask a favor of you one which, I hope will not cost you much",0,,
May 25- 1849, I understand the General Land Office is about to be given to Illinois  and that Mr,1,demand,196
May 25- 1849," Ewing desires Justin Butterfield, of Chicago, to be the man",,,
May 25- 1849," I give you my word, the appointment of Mr",0,,
May 25- 1849, B,0,,
May 25- 1849, will be an egregious political blunder,0,,
May 25- 1849," It will give offence to the whole whig party here, and be worse than a dead loss to the administration, of so much of it s patronage",1,demand,197
May 25- 1849," Now, if you can conscientiously do so, I wish you to write General Taylor at once, saying that either I, or the man I recommend, should, in your opinion, be appointed to that office, if any one from Illinois shall be",1,demand,197
May 25- 1849, I restrict my request to Ills,0,,
May 25- 1849," because you may have a man of your own, in your own state  and I do not ask to interfere with that",0,,
May 25- 1849, Your friend as ever A,0,,
May 25- 1849, LINCOLN,0,,
May 25. 1849,To Richard W,0,,
May 25. 1849," Thompson  1 
 CONFIDENTIAL
 Hon  R",0,,
May 25. 1849, W,0,,
May 25. 1849," Thompson  Springfield, Ills",0,,
May 25. 1849,"
 Dear Sir",0,,
May 25. 1849, May 25,0,,
May 25. 1849," 1849 
 I am about to ask a favor of you one which, I hope, will not cost you much",0,,
May 25. 1849, I understand the General Land Office is about to be given to Illinois  and that Mr,1,demand,198
May 25. 1849, Ewing desires Justin Butterfield of Chicago to be the man,0,,
May 25. 1849," I will not trouble you with particulars, but will assure you, that the appointment of Mr",0,,
May 25. 1849, Butterfield will be an egregious political blunder,1,demand,199
May 25. 1849," I believe it will gratify no single whig in the state, except it be Mr",0,,
May 25. 1849, B,0,,
May 25. 1849, himself,0,,
May 25. 1849," Now, the favor I wish of you is, that you will write Gen  Taylor at once, saying that in your opinion, either I, or the man I recommend, should be appointed to that office, if any one from Illinois, shall be",1,event,200
May 25. 1849," I restrict my request to Illinois, because I think it probable you have already recommended some one, probably from your own state  and I do not wish to interfere with that",1,event,201
May 25. 1849, Yours truly A,0,,
May 25. 1849, LINCOLN,0,,
June 3. 1849,"To Thomas Ewing  1 
 Hon  Secretary of the Interior Springfield, Ills",0,,
June 3. 1849,"
 Dear Sir  June 3",0,,
June 3. 1849," 1849
 Vandalia, the Receivers office at which place is the subject of the within, is not in my District  and I have been much perplexed to express any preference between Dr",0,,
June 3. 1849, Stapp  2    Mr,0,,
June 3. 1849, Remann,0,,
June 3. 1849,"  3  If any one man is better qualified for such an office than all others, Dr",0,,
June 3. 1849, Stapp is that man  still I believe a large majority of the whigs of the District prefer Mr,1,fact,202
June 3. 1849," Remann, who also is a good man",0,,
June 3. 1849," Perhaps the papers on file, will enable you to judge better than I can",1,demand,203
June 3. 1849," The writers of the within are good men, residing within the Land District",0,,
June 3. 1849, Your Obt,0,,
June 3. 1849, Servt,0,,
June 3. 1849,"
 A",0,,
June 3. 1849, LINCOLN,0,,
June 3. 1849,To Josiah B,0,,
June 3. 1849," Herrick  1 
 Dr",0,,
June 3. 1849, J,0,,
June 3. 1849,B,0,,
June 3. 1849," Herrick Springfield,
 Dear Sir  June 3",0,,
June 3. 1849," 1849
 It is now certain that either Mr",0,,
June 3. 1849, Butterfield or I will be Commissioner of the General Land Office,0,,
June 3. 1849," Yours truly
 A",0,,
June 3. 1849, LINCOLN,0,,
June 3. 1849,Form Letter  To James M,0,,
June 3. 1849," McLean   1 
 Dear Sir",0,,
June 3. 1849, Springfield June 3,0,,
June 3. 1849," 1849 
 It is now certain that either Mr",0,,
June 3. 1849, Butterfield or I will be commissioner of the General Land office,1,demand,204
June 3. 1849," If you are willing to give me the preference, please write me to that effect, at Washington, whither I go, in a few days",1,demand,205
June 3. 1849, Not a moment of time to be lost,0,,
June 3. 1849," Yours truly
 A LINCOLN",0,,
June 3. 1849,,0,,
June 3. 1849,To Robert C,0,,
June 3. 1849," Schenck  1 
 Hon  R",0,,
June 3. 1849, C,0,,
June 3. 1849," Schenck Springfield Ills,
 Dear Sir  June 3",0,,
June 3. 1849," 1849
 As between Illinoians, would you not as soon I should be Commissioner of the General Land Office as any other  If so, write me to that effect, at Washington, whither I intend going in a few days",1,demand,206
June 3. 1849, No time to be lost,0,,
June 3. 1849, Your Obt,0,,
June 3. 1849, Servt,0,,
June 3. 1849, A,0,,
June 3. 1849, LINCOLN,0,,
June 4th. 1849,To Willie P,0,,
June 4th. 1849," Mangum  1 
 Hon  Willie P",0,,
June 4th. 1849," Mangum  Springfield, Ills",0,,
June 4th. 1849,"
 Dear Sir  June 4th",0,,
June 4th. 1849," 1849
 I understand the President has determined to give the General Land Office to Illinois  and if you would quite as soon I should have it as any other Illinoian, I shall be grateful if you will write me to that effect at Washington, where I expect to be soon",1,demand,207
June 4th. 1849,"
 A private despach from thence, tells me the appointment has been postponed three weeks from the first Inst",1,event,208
June 4th. 1849, for my benefit,0,,
June 4th. 1849, No time to lose,0,,
June 4th. 1849, Your Obt,0,,
June 4th. 1849, Servt,0,,
June 4th. 1849, A,0,,
June 4th. 1849, LINCOLN,0,,
June 5. '49,"Form Letter  To Duff Green   1 
 Dear Sir Springfield Ills",0,,
June 5. '49, June 5,0,,
June 5. '49,"  49
 Would you as soon I should have the Genl",0,,
June 5. '49," Land Office as any other Illinoian   2  If you would, write me to that effect at Washington where I shall be soon",0,,
June 5. '49, No time to loose,0,,
June 5. '49," Yours in haste
 A",0,,
June 5. '49, LINCOLN,0,,
June 8. 1849,Hon  N,0,,
June 8. 1849," Pope  Springfield,
 Dear Sir  June 8",0,,
June 8. 1849," 1849
 I do not know that it would, but I can well enough conceive it might, embarrass you to now give a letter reccommending me forPage 54
 the General Land Office",0,,
June 8. 1849," Could you not, however, without embarrassment, or any impropriety, so far vindicate the truth of history, as to briefly state to me, in a letter, what you did say to me last spring on my arrival here from Washington, in relation to my becoming an applicant for that office  Having at last concluded to be an applicant, I have thought it is perhaps due me, to be enabled to show the influences which brought me to the conclusion among which influences the wishes and opinions you expressed were not the least",1,event,209
June 8. 1849, Your Obt,0,,
June 8. 1849, Servt,0,,
June 8. 1849, A,0,,
June 8. 1849, LINCOLN,0,,
June [15?] 1849,Nothing in my papers questions Mr,0,,
June [15?] 1849, B,0,,
June [15?] 1849," s competency or honesty, and, I presume, nothing in his questions mine",0,,
June [15?] 1849," Being equal so far, if it does not appear I am preferred by the Whigs of Illinois, I lay no claim to the office",1,event,210
June [15?] 1849,"
 But if it does appear I am preferred, it will be argued that the whole Northwest, and not Illinois alone, should be heard",1,demand,210
June [15?] 1849," I answer I am as strongly recommended by Ohio and Indiana, as well as Illinois  and further, that when the many appointments were made for Ohio, as for the Northwest, Illinois was not consulted",1,event,211
June [15?] 1849," When an Indianian was nominated for Governor of Minnesota, and another appointed for Commissioner of Mexican claims, as for the Northwest, Illinois was not consulted",1,event,212
June [15?] 1849," When a citizen of Iowa was appointed Second Assistant Postmaster General and another to a Land Office in Minnesota, Illinois was not consulted",1,event,213
June [15?] 1849, Of none of these have I ever complained,0,,
June [15?] 1849," In each of them, the State whose citizen was appointed was allowed to control, and I think rightly",0,,
June [15?] 1849, I only ask that Illinois be not cut off with less deference,0,,
June [15?] 1849,"
 It will be argued that all the Illinois appointments, so far, have been South, and that therefore this should go North",1,demand,214
June [15?] 1849," I answer, that of the local appointments every part has had its share, and Chicago far the best share of any",1,event,215
June [15?] 1849," Of the transitory, the Marshall and Attorney are all  and neither of these is within a hundred miles of me, the former being South and the latter North of West",1,fact,215
June [15?] 1849, I am in the center,0,,
June [15?] 1849," Is the center nothing that center which alone has ever given you a Whig representative  On the score of locality, I admit the claim of the North is no worse, and I deny that it is any better than that of the center",1,fact,216
June [15?] 1849,,0,,
"June 19, 1849","To Thomas Ewing  1 
  COPY",0,,
"June 19, 1849"," 
 Hon",0,,
"June 19, 1849", T,0,,
"June 19, 1849"," Ewing, Washington,
 Secretary,  c",0,,
"June 19, 1849"," June 19, 1849",0,,
"June 19, 1849","
 Sir  My friend, N",0,,
"June 19, 1849",G,0,,
"June 19, 1849"," Wilcox, is an applicant to be Receiver of the Land Office at Stillwater, Minesota  and I sincerely hope he may succeed",1,fact,217
"June 19, 1849", He is every way worthy of the office,0,,
"June 19, 1849"," I have once seen his devotion to principle put to the severest test, and come out unshaken",1,event,217
"June 19, 1849", My confidence in him unlimited,0,,
"June 19, 1849", Your Obt,0,,
"June 19, 1849"," Svt,
 A",0,,
"June 19, 1849", LINCOLN,0,,
"June 19, 1849",,0,,
June 22. 1849,"To Thomas Ewing  1 
 Hon  Secretary of the Interior Washington,
 Sir  June 22",0,,
June 22. 1849," 1849
 Please transmit to me the papers on file in your Dept",0,,
June 22. 1849, recommending me for Comr,0,,
June 22. 1849, of Genl,0,,
June 22. 1849," Land office, if not inconsistent with the rules of the Department",0,,
June 22. 1849, Your Obt,0,,
June 22. 1849, Servt,0,,
June 22. 1849, A,0,,
June 22. 1849, LINCOLN,0,,
June [23] 1849,"ALS, DLC",0,,
June [23] 1849," On the preceding day, Justin Butterfield had been appointed commissioner of the General Land Office by President Taylor",1,event,218
June [23] 1849,"
 Endorsement  William Porter to Lincoln  1 
 June  23  1849
 The writer of this is a man of excellent bussiness qualifications, and particularly versed in the business of the Land offices",0,,
June [23] 1849," If he could get the job of examiner as he desires, I should be much gratified",0,,
June [23] 1849, I know no other applicant,0,,
June [23] 1849, A,0,,
June [23] 1849, LINCOLN,0,,
"June 24, 1849","Hon  Secretary of the Navy Washington,
 Dear Sir  June 24, 1849
 I understand my personal friend and fellow Illinoian, A",0,,
"June 24, 1849", F,0,,
"June 24, 1849"," Patrick,  2  has been removed from a clerkship in your Department, on some charge implicating his capacity or business habits as a clerk",1,event,219
"June 24, 1849"," In such an implication I suspect injustice has been done him, not by you, but by those on whose information you acted",1,event,219
"June 24, 1849"," If this be so, you can ascertain it  and I shall be much obliged if you will wipe the injurious stigma from him",1,demand,219
"June 24, 1849"," This is one thing  another is that if not inconsistant, I much wish he could have some temporary employment till about the meeting of Congress",1,demand,219
"June 24, 1849", When I say  if not inconsistent  I mean that I wish you to be consistent in all things  and that if obliging Mr,0,,
"June 24, 1849"," Patrick, democrat as he is, in the matter of temporary employment, would at all interfere with your consistency,  I wish you not to do it",0,,
"June 24, 1849", Your Obt,0,,
"June 24, 1849"," Servt
 A",0,,
"June 24, 1849", LINCOLN,0,,
July 4. 1849,To John M,0,,
July 4. 1849," Clayton  1 
 Hon",0,,
July 4. 1849," Secretary of State Springfield, Ills",0,,
July 4. 1849,"
 Dear Sir",0,,
July 4. 1849, July 4,0,,
July 4. 1849," 1849
 I understand the name of our excellent friend Hon",0,,
July 4. 1849, R,0,,
July 4. 1849,W,0,,
July 4. 1849," Thompson, of Indiana, is before you for some diplomatic appointment",0,,
July 4. 1849," It needs no one to tell you who he is, and I wish to say, as matter of substance, and not of form merely, that I sincerely desire he may be successful",0,,
July 4. 1849, Your Obt,0,,
July 4. 1849, Servt A,0,,
July 4. 1849," LINCOLN
 P",0,,
July 4. 1849,S,0,,
July 4. 1849, This letter is unsolicited by Mr,0,,
July 4. 1849," Thompson, and wholly voluntary on my part A",0,,
July 4. 1849,L,0,,
July 4. 1849,,0,,
July 5. 1849,"To Thomas Ewing  1 
 Hon  Secretary of the Interior  Springfield,
 Dear Sir  July 5",0,,
July 5. 1849," 1849
 I have a friend here, William Porter, who desires the job of examining the Land Offices in the North West, if such a job is to be given out",1,fact,220
July 5. 1849," I also desire him to have it  and while at Washington I filed a letter of his, with my indorsement upon it to that effect",1,demand,220
July 5. 1849,"  2  IPage 57
 do not know that a citizen of my district, or even of Illinois is to receive this little favor, and if not, I have no preference to express between applicants elsewhere",1,fact,220
July 5. 1849," What I do ask is, that, if any citizen of my district, and particularly of my own town, is to receive it, Mr",0,,
July 5. 1849, Porter may be the man,0,,
July 5. 1849, Your Obt,0,,
July 5. 1849, Servt A,0,,
July 5. 1849, LINCOLN,0,,
July 5. 1849,,0,,
July 9. 1849,"To Thomas Ewing  1 
 Springfield, Ills",0,,
July 9. 1849, July 9,0,,
July 9. 1849," 1849
 Hon",0,,
July 9. 1849," Secretary of the Interior
 Dear Sir
 The day after the appointment of Mr",0,,
July 9. 1849," Butterfield  2  as Commissioner of the General Land Office, you at my request delivered to me the papers on file in my favor for the same office",0,,
July 9. 1849, They were handed me in a package sealed up  and I did not open them till yesterday,0,,
July 9. 1849, I was surprised to find amongst them no letter from Hon,0,,
July 9. 1849, R,0,,
July 9. 1849,W,0,,
July 9. 1849, Thompson or Hon,0,,
July 9. 1849," Elisha Embree,  3  later whig members of Congress from two of the Wabash districts in Indiana",1,fact,221
July 9. 1849," Both those gentlemen had informed me by letters, that they had written the President in my behalf, and had sent me copies their letters to him which copies I had at Washington and still have",1,event,221
July 9. 1849, I would have filed the copies only that I was told by Mr,0,,
July 9. 1849, Caffee or Mr,0,,
July 9. 1849, Anderson  4   I forget which  that the originals were on file already,0,,
July 9. 1849, Something of the contents of one of them was mentioned by my informant which corresponding with my copy left me in no doubt that he had really seen the original,1,event,222
July 9. 1849," I write this to ascertain, if I can, how those originals got off the file and to have them sent me, if they can be found",1,event,222
July 9. 1849," I relied upon and valued, them more than any other two letters I had, because of the high standing of the writers, because of the location within the Public Land states, and because they did  what few other members could  speak of my character and standing at home",1,event,223
July 9. 1849," On discovering they were missing from the file, a remark of Judge Collamer  5  occurred to me",1,event,223
July 9. 1849, On the same afternoon  6  of the appointment he said to me that Mr,0,,
July 9. 1849, B,0,,
July 9. 1849, appeared to be better recommended from the Public Land states than I,0,,
July 9. 1849," I felt sure he was  mis taken  yet, never disposed to wrestle with the court after the case is decided, I made no reply",1,event,224
July 9. 1849, If these letters were not before the Cabinet the Judge was nearer right than I supposed,0,,
July 9. 1849, With them I had the State of Indiana clearly  without them Mr,0,,
July 9. 1849, B,0,,
July 9. 1849, had it,0,,
July 9. 1849, The letter of Mr,0,,
July 9. 1849, Thompson was a recantation from Mr,0,,
July 9. 1849, B,0,,
July 9. 1849," to me  so that without it, I not only lost him, but he stood in full life, recommending Mr",0,,
July 9. 1849, B,0,,
July 9. 1849, I show the exact bearing of these letters as an excuse for my anxiety to know how they in particular happen to be missing,1,event,225
July 9. 1849," One other letter, which I supposed to be on file, I do not find, but I have not so great certainty it ever was filed",1,event,225
July 9. 1849,"
 Will you please write me on receipt of this  Your Obt Servt
 A",0,,
July 9. 1849, LINCOLN,0,,
July 13th. 1849,"To Joseph Gillespie  1 
 Dear Gillespie  Springfield, Ills, July 13th",0,,
July 13th. 1849," 1849
 Your letter of the 9th",0,,
July 13th. 1849," of June in which you manifest some apprehension that your writing directly to Gen  Taylor had been regarded as improper, was received by me at Washington",0,,
July 13th. 1849, I feel I owe you an apology for not answering it sooner,0,,
July 13th. 1849," You committed no error in writing directly to the President  half the letters, or nearly so, on the subject of appointments, are so addressed",1,event,226
July 13th. 1849," The President assorts them, and sends them to the Departments to which they belong respectively",1,event,226
July 13th. 1849," Whether he reads them first, or only so far as to ascertain what subject they are on, I have not learned",1,event,226
July 13th. 1849,"
 Mr",0,,
July 13th. 1849," Edwards  2  is angry with me  and, in which, he is wronging me very much",0,,
July 13th. 1849," He wrote a letter against me   in favor of Butterfield, which was filed in the Department",1,event,227
July 13th. 1849," Ever since I discovered this, I have had a conflict of feeling, whether to write him or not  and, so far, I have remained silent",1,event,227
July 13th. 1849, If he knew of your letters to me of the 9th,0,,
July 13th. 1849," of May, and to the President of the 23rd",0,,
July 13th. 1849, I suspect he would be angry with you too,0,,
July 13th. 1849, Both those letters would help defend me with him  but I will not hazzard your interest by letting him know of them,1,demand,228
July 13th. 1849," To avoid that, I write you a separate letter which I wish you would show him when it may be convenient",0,,
July 13th. 1849,"
 You will please accept my sincere thanks for the very flattering terms in which you speak of me in your letter to the President",0,,
July 13th. 1849," I withdrew the papers on file in my behalf, by which means your letter is now in my possession",1,event,229
July 13th. 1849, Yours as ever A,0,,
July 13th. 1849, LINCOLN,0,,
July 13. 1849,"To Joseph Gillespie  b 
 Dear Gillespie  Springfield, July 13",0,,
July 13. 1849, 1849,0,,
July 13. 1849,"
 Mr",0,,
July 13. 1849," Edwards  b  FOOTNOTES 2  is unquestionably offended with me, in connection with the matter of the General Land Office",0,,
July 13. 1849," He wrote a letter against me, which was filed at the Department",0,,
July 13. 1849," The better part of one s life consists of his friendships  and, of these, mine with Mr",0,,
July 13. 1849,"
 Page 58Edwards was one of the most cherished",0,,
July 13. 1849, I have not been false to it,0,,
July 13. 1849," At a word, I could I  sic  have had the office any time before the Department was committed to Mr",0,,
July 13. 1849, Butterfield at least Mr,0,,
July 13. 1849, Ewing   the President say as much,0,,
July 13. 1849," That word I forebore to speak, partly for other reasons, but chiefly for Mr",0,,
July 13. 1849, Edwards  sake,0,,
July 13. 1849," Losing the office that he might gain it, I was always for  but to lose his friendship by the effort for him, would oppress me very much, were I not sustained by the utmost consciousness of rectitude",1,event,230
July 13. 1849," I first determined to be an applicant, unconditionally, on the 2nd",0,,
July 13. 1849," of June  and I did so then upon being informed by a Telegraphic despach, that the question was narrowed down to Mr",0,,
July 13. 1849, B,0,,
July 13. 1849," and myself, and that the Cabinet had postponed the appointment three weeks for my benefit",0,,
July 13. 1849," Not doubting, that Mr",0,,
July 13. 1849," Edwards was wholly out of the question, I nevertheless would not then have become an applicant, had I supposed he would thereby be brought to suspect me of treachery to him",1,event,231
July 13. 1849, Two or three days afterwards a conversation with Levi Davis convinced me Mr,0,,
July 13. 1849, E,0,,
July 13. 1849, was dissatisfied  but I was then too far in to get out,0,,
July 13. 1849," His own letter, written on the 25th",0,,
July 13. 1849," of April, after I had fully informed him of all that had passed up to within a few days of that time, gave assurance I had that entire confidence from him, which I felt my uniform and strong friendship for him entitled me to",1,event,232
July 13. 1849," Among other things it says  whatever course your judgment may dictate as proper to be pursued, shall never be excepted to by me",1,demand,233
July 13. 1849,"  I also had had a letter from Washington, saying Chambers  b  FOOTNOTES 3  of the Republican had brought a rumor then that, Mr",0,,
July 13. 1849, E,0,,
July 13. 1849," had declined in my favor, which rumor I judged came from Mr",0,,
July 13. 1849, E,0,,
July 13. 1849," himself, as I had not then breathed of his letter, to any living creature",0,,
July 13. 1849,"
 In saying I had never before the 2nd",0,,
July 13. 1849," of June determined to be an applicant, unconditionally, I mean to admit that before then, I had said substantially I would take the office rather than it should be lost to the state, or given to one in the state whom the whigs did not want  but I aver that in every instance in which I spoke of myself, I intended to keep, and now believe I did keep, Mr",0,,
July 13. 1849, E,0,,
July 13. 1849, ahead of myself,0,,
July 13. 1849, Mr,0,,
July 13. 1849," Edwards  first suspicion was that I had allowed Baker  b  FOOTNOTES 4  to over reach me, as his friend, in behalf of Don  Morrison",0,,
July 13. 1849, I knew this was a mistake  and the result has proved it,0,,
July 13. 1849," I understand his view now is, that if I had gone to open war with Baker I could have ridden him down, and had the thing all my own way",1,event,234
July 13. 1849, I believe no such thing,0,,
July 13. 1849," With Baker   some strong men from the Military tract,   elsewhere for Morrison  and we and some strong men from the Wabash   elsewhere for Mr",0,,
July 13. 1849," E, it was not possible for either to succeed",0,,
July 13. 1849," I believed this in March, and I know it now",0,,
July 13. 1849,"
 Page 59The only thing which gave either any chance was the very thing Baker   I proposed an adjustment with themselves",1,event,235
July 13. 1849,"
 You may wish to know how Butterfield finally beat me",0,,
July 13. 1849," I can not tell you particulars now, but will, when I see you",0,,
July 13. 1849, In the mean time let it be understood I am not greatly dissatisfied,0,,
July 13. 1849," I wish the office had been so bestowed as to encourage our friends in future contests, and I regret exceedingly Mr",0,,
July 13. 1849, Edwards  feelings towards me,0,,
July 13. 1849," These two things away, I should have no regrets at least I think I would not",0,,
July 13. 1849,"
 Write me soon",0,,
July 13. 1849," Your friend, as ever A",0,,
July 13. 1849, LINCOLN,0,,
July 22. 1849,"To
 John Addison  1 
 Dear Addison  Springfield, Ills",0,,
